study,rep,subject,sex,date,session,pair,small_num,large_num,large_side,small_birds,large_birds,choice,choose_larger
Social,2,Dumbledore,Male,2021-12-29T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",R,0
Social,2,Fern,Male,2021-12-29T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",L,1
Social,2,Fozzie,Male,2022-02-16T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",L,1
Social,2,Mork,Male,2021-12-29T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",L,1
Social,2,Mulder,Male,2021-12-29T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",R,0
Social,2,Prudence,Male,2021-12-29T00:00:00Z,83,3-5,3,5,L,"Pease, Chicklet, Quince","Egeus, Cash, Sapphire, Hippolyta, Zappa",L,1
Social,2,Uno,Female,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",R,1
Social,2,He-man,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",R,1
Social,2,Fozzie,Male,2022-02-16T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",L,0
Social,2,Dumbledore,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",L,0
Social,2,Dartagnan,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",L,0
Social,2,Mulder,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",L,0
Social,2,Mork,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",R,1
Social,2,Prudence,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",L,0
Social,2,Mote,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",R,1
Social,2,Fern,Male,2021-12-29T00:00:00Z,84,2-5,2,5,R,"Pease, Egeus","Sapphire, Hippolyta, Zappa, Cash, Quince",R,1
Social,2,Mork,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,Fern,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",R,0
Social,2,Prudence,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,Mote,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,He-man,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",R,0
Social,2,Mulder,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",R,0
Social,2,Dumbledore,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,Dartagnan,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,Fozzie,Male,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",R,0
Social,2,Uno,Female,2021-12-30T00:00:00Z,85,2-3,2,3,L,"Pease, Egeus","Hippolyta, Cash, Quince",L,1
Social,2,Mote,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Mork,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Uno,Female,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Prudence,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Fozzie,Male,2022-02-17T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Dumbledore,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",L,1
Social,2,Dartagnan,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",L,1
Social,2,He-man,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",L,1
Social,2,Fern,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",R,0
Social,2,Mulder,Male,2021-12-31T00:00:00Z,86,0-6,0,6,L,0,"Hippolyta, Pease, Quince, Cash, Egeus, Chicklet",L,1
Social,2,Mork,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",R,0
Social,2,He-man,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",R,0
Social,2,Dartagnan,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",L,1
Social,2,Dumbledore,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",L,1
Social,2,Mulder,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",R,0
Social,2,Mote,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",R,0
Social,2,Uno,Female,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",L,1
Social,2,Fozzie,Male,2022-02-17T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",R,0
Social,2,Prudence,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",L,1
Social,2,Fern,Male,2021-12-31T00:00:00Z,87,2-6,2,6,L,"Zappa, Cash","Egeus, Chicklet, Quince, Hippolyta, Sapphire, Pease",L,1
Social,2,Mork,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",R,1
Social,2,Mulder,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",L,0
Social,2,Fozzie,Male,2022-02-17T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",L,0
Social,2,Dartagnan,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",L,0
Social,2,Dumbledore,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",R,1
Social,2,Prudence,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",R,1
Social,2,Fern,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",R,1
Social,2,Mote,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",L,0
Social,2,He-man,Male,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",R,1
Social,2,Uno,Female,2022-01-03T00:00:00Z,88,1-6,1,6,R,Zappa,"Hippolyta, Sapphire, Pease, Quince, Egeus, Cash",L,0
Social,2,Mork,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",R,0
Social,2,Mote,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",R,0
Social,2,Uno,Female,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Dumbledore,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Mulder,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Dartagnan,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Fern,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,He-man,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",R,0
Social,2,Prudence,Male,2022-01-03T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Fozzie,Male,2022-02-18T00:00:00Z,89,1-4,1,4,L,Zappa,"Egeus, Quince, Chicklet, Hippolyta",L,1
Social,2,Prudence,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",L,1
Social,2,Fern,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",R,0
Social,2,Mulder,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",L,1
Social,2,Mork,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",R,0
Social,2,Dumbledore,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",L,1
Social,2,Uno,Female,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",R,0
Social,2,Dartagnan,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",L,1
Social,2,Fozzie,Male,2022-02-18T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",L,1
Social,2,Mote,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",R,0
Social,2,He-man,Male,2022-01-04T00:00:00Z,90,2-4,2,4,L,"Cash, Hippolyta","Sapphire, Egeus, Pease, Quince",R,0
Social,2,Dumbledore,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",R,0
Social,2,Uno,Female,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,Fozzie,Male,2022-02-21T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,Mote,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,Mork,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",R,0
Social,2,Prudence,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,Mulder,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,He-man,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",R,0
Social,2,Fern,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",R,0
Social,2,Dartagnan,Male,2022-01-04T00:00:00Z,91,1-2,1,2,L,Zappa,"Sapphire, Pease",L,1
Social,2,Mork,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",R,1
Social,2,Fern,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Uno,Female,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Dartagnan,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,He-man,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Mote,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Fozzie,Male,2022-02-21T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",R,1
Social,2,Prudence,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Mulder,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",L,0
Social,2,Dumbledore,Male,2022-01-05T00:00:00Z,92,1-5,1,5,R,Sapphire,"Chicklet, Egeus, Hippolyta, Pease, Quince",NA,NA
Social,2,Uno,Female,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Dartagnan,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Mote,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",R,1
Social,2,He-man,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Dumbledore,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Fern,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",R,1
Social,2,Fozzie,Male,2022-02-22T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Mork,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",R,1
Social,2,Mulder,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Prudence,Male,2022-01-05T00:00:00Z,93,3-5,3,5,R,"Chicklet, Egeus, Zappa","Quince, Sapphire, Pease, Hippolyta, Cash",L,0
Social,2,Uno,Female,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",L,0
Social,2,He-man,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",R,1
Social,2,Fozzie,Male,2022-02-22T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",R,1
Social,2,Dumbledore,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",L,0
Social,2,Dartagnan,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",R,1
Social,2,Mulder,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",L,0
Social,2,Mork,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",R,1
Social,2,Prudence,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",L,0
Social,2,Mote,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",L,0
Social,2,Fern,Male,2022-01-06T00:00:00Z,94,1-3,1,3,R,Egeus,"Chicklet, Hippolyta, Quince",R,1
Social,2,Mork,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",R,0
Social,2,Fern,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Prudence,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Mote,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,He-man,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",R,0
Social,2,Mulder,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Dumbledore,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",R,0
Social,2,Dartagnan,Male,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Fozzie,Male,2022-01-06T06:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Uno,Female,2022-01-06T00:00:00Z,95,2-5,2,5,L,"Sapphire, Egeus","Pease, Cash, Quince, Zappa, Chicklet",L,1
Social,2,Mote,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",R,1
Social,2,Mork,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",R,1
Social,2,Uno,Female,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,Prudence,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",R,1
Social,2,Fozzie,Male,2022-02-23T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,Dumbledore,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,Dartagnan,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,He-man,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,Fern,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",R,1
Social,2,Mulder,Male,2022-01-07T00:00:00Z,96,3-4,3,4,R,"Pease, Chicklet, Hippolyta","Egeus, Sapphire, Zappa, Quince",L,0
Social,2,Mork,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",R,1
Social,2,He-man,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",R,1
Social,2,Dartagnan,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",R,1
Social,2,Dumbledore,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Mulder,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Mote,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Uno,Female,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Fozzie,Male,2022-02-23T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Prudence,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",L,0
Social,2,Fern,Male,2022-01-07T00:00:00Z,97,2-6,2,6,R,"Zappa, Pease","Sapphire, Hippolyta, Egeus, Cash, Quince, Chicklet",R,1
Social,2,Mork,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Mulder,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Fozzie,Male,2022-02-23T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Dartagnan,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Dumbledore,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Prudence,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Fern,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Mote,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,He-man,Male,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Uno,Female,2022-01-10T00:00:00Z,98,2-5,2,5,L,"Quince, Egeus","Cash, Hippolyta, Sapphire, Chicklet, Zappa",L,1
Social,2,Mork,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Mote,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Uno,Female,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Dumbledore,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Mulder,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Dartagnan,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Fern,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,He-man,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Prudence,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Fozzie,Male,2022-01-10T00:00:00Z,99,1-5,1,5,L,Egeus,"Pease, Sapphire, Cash, Hippolyta, Quince",L,1
Social,2,Prudence,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,Fern,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",R,1
Social,2,Mulder,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,Mork,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",R,1
Social,2,Dumbledore,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",R,1
Social,2,Uno,Female,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,Dartagnan,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",R,1
Social,2,Fozzie,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,Mote,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,He-man,Male,2022-01-11T00:00:00Z,100,2-3,2,3,R,"Sapphire, Cash","Chicklet, Hippolyta, Egeus",L,0
Social,2,Dumbledore,Male,2022-01-11T00:00:00Z,101,1-6,1,6,L,Sapphire,"Zappa, Hippolyta, Chicklet, Egeus, Quince, Cash",R,0
Social,2,Uno,Female,2022-01-11T00:00:00Z,101,1-6,1,6,L,Sapphire,"Zappa, Hippolyta, Chicklet, Egeus, Quince, Cash",L,1
Social,2,Fozzie,Male,2022-01-11T00:00:00Z,101,1-6,1,6,L,Sapphire,"Zappa, Hippolyta, Chicklet, Egeus, Quince, Cash",L,1
Social,2,Mote,Male,2022-01-11T00:00:00Z,101,1-6,1,6,L,Sapphire,"Zappa, Hippolyta, Chicklet, Egeus, Quince, Cash",R,0
